Row,steering_std,steering_min,steering_input_max,altitude_max,esc_std,full_road_diversity,max_angle,min_angle,road_distance,std_angle
mt/set_13/frenetic/test-520,52.59851699,-78.70661469,0.154326695,-27.76903326,0.194894783,70.46465996,33.79423984,-14.09222015,138.82049,14.15712436
mt/set_13/frenetic/test-659,46.47412332,-42.14426954,0.088260765,-27.77412517,0.215408802,331.4104576,69.02816058,-337.8175642,178.9264686,117.0540589
mt/set_13/frenetic/test-90,0,-82.60406614,0.008912902,-27.79892326,0,219.1951492,339.042438,-57.03920013,189.176321,102.3694933
mt/set_13/frenetic/test-266,20.16011219,-18.11981273,0.035529045,-27.77157289,0,149.2125947,19.87123844,-45.25590312,199.0358024,19.98901877
mt/set_13/frenetic/test-240,128.852657,80.39753706,-0.263389116,-27.79612525,0,304.3126528,44.90041326,-87.10265517,229.2878628,31.6378911
mt/set_13/frenetic/test-433,97.15985985,-120.9391983,0.237135683,-27.76771397,0.177477061,121.1261108,49.3357956,-333.4610315,139.4283618,120.361772
mt/set_13/frenetic/test-668,144.9668107,-434.4064723,0.851777397,-27.75459633,0.197650042,132.1056168,23.31437379,-65.46530996,149.4761035,30.87423609
mt/set_13/frenetic/test-331,0,81.39469704,-0.213545253,-27.79956617,0,237.5853573,298.3657192,-82.92259794,169.3205154,104.5653024
mt/set_13/frenetic/test-813,31.80810359,11.45844305,-0.015517407,-27.77449228,0.247535555,1099.358593,56.32230619,-248.3340534,129.1213144,166.4784046
mt/set_13/frenetic/test-787,123.5338446,-173.6120502,0.340415785,-27.76073405,0.286504645,166.6810119,51.18013129,-44.28202148,198.8941644,26.05917133
mt/set_13/frenetic/test-895,82.27657305,-116.6883065,0.228800601,-27.75278205,0,148.3452616,19.75320414,-50.97071174,129.0553291,24.38222695
mt/set_13/frenetic/test-723,50.5836072,-2.67947377,0.005634238,-27.77640304,0,188.3618545,77.881812,-329.8991044,139.3014482,137.5326233
mt/set_13/frenetic/test-377,51.50037808,-25.80740196,0.050602749,-27.76977053,0.277085961,85.54378022,355.8372997,-3.884740366,128.9360606,121.7090761
mt/set_13/frenetic/test-693,91.40330975,-177.7670265,0.348562797,-27.7617881,0.29089899,118.8785985,32.6508406,-343.271186,178.8622611,107.7434112
mt/set_13/frenetic/test-858,44.52849467,-33.33785054,0.065368334,-27.77134906,0,53.06671174,28.39292995,-346.4584576,129.0038787,128.4874257
mt/set_13/frenetic/test-365,49.03144683,22.40793422,-0.043937126,-27.77710662,0.240123674,544.650148,160.5226359,-356.6695625,189.6253522,176.9797602
mt/set_13/frenetic/test-237,47.41350125,-33.47147925,0.065630351,-27.76621262,0,90.52697564,43.95358299,-10.04583731,158.6162444,15.67238431
mt/set_13/frenetic/test-605,50.75892113,-30.94316399,0.060672871,-27.77151468,0.275690054,166.4461388,55.8657629,-0.105471912,138.8776936,22.00443146
mt/set_13/frenetic/test-142,130.2257874,-510,1,-27.79287902,0,298.7048407,90.31050884,-335.0846914,149.531311,124.7724462
mt/set_13/frenetic/test-169,65.94802502,-59.48834963,0.116643823,-27.77248366,0.166214957,259.8631958,74.13973145,-292.539614,139.3325035,113.7027291
mt/set_13/frenetic/test-64,30.96915553,28.91403306,-0.034343808,-27.77633429,0.166598626,471.2891637,54.91395356,-238.5425005,129.8481362,102.8083004
mt/set_13/frenetic/test-265,104.6683042,-230.6324077,0.452220407,-27.7657494,0.202881315,65.47804064,352.145364,-356.7609163,129.2126391,168.4323172
mt/set_8/frenetic_v/odr/test-282,88.6645418,-192.4638327,0.374428236,-27.7591651,0.303882034,270.2540984,38.039835,-66.95508567,137.5681424,37.93532893
mt/set_8/frenetic_v/odr/test-367,54.74146565,-26.94629948,0.052744434,-27.76927297,0.263013968,512.4744599,74.03972733,-325.4794325,206.4674498,140.9672526
mt/set_8/frenetic_v/odr/test-828,102.4969628,-265.4136056,0.520998067,-27.7579662,0.153348459,143.4681867,27.686576,-61.30884292,167.3008254,26.03877614
mt/set_8/frenetic_v/odr/test-778,78.62193371,-156.2975523,0.305845402,-27.76746193,0.319485533,67.69096401,35.62619348,-339.0178402,157.4738734,106.1990821
mt/set_8/frenetic_v/odr/test-765,97.89367224,-48.35823366,0.094895078,-27.76706787,0.187741516,158.0801984,30.89325602,-287.2044945,147.215757,99.4129078
mt/set_8/frenetic_v/odr/test-742,69.51225698,-88.63520067,0.171958232,-27.77070165,0.11469767,83.74723517,35.97359717,-315.6493181,137.4194553,111.6352395
mt/set_8/frenetic_v/odr/test-542,114.2329455,-350.3049151,0.685236162,-27.76085345,0.285814062,154.0742654,20.75678267,-69.67796162,157.1623185,28.09471743
mt/set_8/frenetic_v/odr/test-933,22.65334678,-5.848547235,0.010602935,-27.77000818,0,54.05884371,29.85035999,-345.1670173,137.763892,127.604677
mt/set_8/frenetic_v/odr/test-275,91.8478473,-143.1782425,0.281530985,-27.75574507,0.186379828,331.7412637,35.95270322,-275.2806595,215.9137729,87.96841242
mt/set_8/frenetic_v/odr/test-276,77.82073132,-96.76003436,0.187272659,-27.7699398,0,612.8133363,153.6861305,-344.8362703,195.2016155,148.2404961
mt/set_8/frenetic_v/odr/test-128,52.92847361,-158.9307461,0.311721784,-27.75662925,0,137.8356344,11.03327509,-48.60126537,157.3986751,21.7683406
mt/set_8/frenetic_v/odr/test-13,95.19762474,-146.2408494,0.287869852,-27.76348762,0.195026887,629.5798277,35.44323057,-242.5425357,196.3174126,87.30924932
mt/set_8/frenetic_v/odr/test-706,79.91419831,-167.2261636,0.327665336,-27.76043585,0.16433555,256.3245046,31.71597039,-78.44204696,157.6686536,39.14878531
mt/set_8/frenetic_v/odr/test-700,60.58859948,-1.022050252,0.002341279,-27.77465029,0.105992944,132.2405339,46.61099705,-314.4957953,157.0120457,113.0945248
mt/set_8/frenetic_v/odr/test-788,60.94757893,-27.11936855,0.0530885,-27.76599163,0,125.9546601,76.67208112,-11.45460876,137.9822251,30.32068363
mt/set_8/frenetic_v/odr/test-570,83.42264943,-309.3985846,0.606521546,-27.75885053,0.11545951,633.3056161,9.781235305,-111.382295,137.334916,45.21664658
mt/set_8/frenetic_v/odr/test-882,73.68720705,-72.07381867,0.140442412,-27.77150093,0,597.088169,124.9334396,-326.7990092,136.7455024,157.6438016
mt/set_8/frenetic_v/odr/test-867,129.732654,-273.0724996,0.534688606,-27.7558857,0.179505494,1012.653935,163.1851227,-53.42355283,225.434872,64.20666788
mt/set_8/frenetic_v/odr/test-74,52.50874713,-5.065187338,0.012781295,-27.77343871,0,136.6924598,31.24648162,-290.6680739,167.1338115,101.9993391
mt/set_8/frenetic_v/odr/test-137,48.65844477,-37.70342136,0.073988565,-27.76881943,0.235294118,165.2379916,62.60637088,-10.59774836,177.1584658,20.98038025
mt/set_8/frenetic_v/odr/test-854,32.01270986,9.63902732,-0.016837216,-27.77489338,0,485.3336709,110.6503767,-294.221106,146.9261095,142.075852
mt/set_8/frenetic_v/odr/test-624,67.56765266,-103.5134668,0.202667425,-27.7597541,0.212958855,164.1166634,354.1873444,-354.9296897,177.278792,197.6108521
mt/set_8/frenetic_v/odr/test-178,45.26655151,-120.3971334,0.235992912,-27.75308642,0.257539377,814.8655831,17.76693985,-93.64603514,187.031989,43.40608719
mt/set_8/frenetic_v/odr/test-216,77.06074822,-168.0926401,0.330057088,-27.76161748,0.166598626,180.1300477,18.18936292,-66.64626494,137.7214077,25.99868795
mt/set_8/frenetic_v/odr/test-153,41.23226747,-4.22483013,0.010052025,-27.77623727,0,439.1497343,51.3636894,-259.9626687,156.9925928,118.8836493
mt/set_8/frenetic_v/odr/test-486,70.72969697,0.915857135,-0.002404738,-27.77648255,0,93.7412466,47.74704717,-319.1655474,136.8855046,109.0118288
mt/set_8/frenetic_v/odr/test-235,40.38240599,-60.60424135,0.125166743,-27.77384172,0.268048928,95.73689115,38.62188099,-342.2117012,157.507107,120.2616656
mt/set_8/frenetic_v/odr/test-300,67.87998316,-54.21489105,0.105903964,-27.77085937,0,72.47364082,25.93715806,-296.3960179,157.0324759,89.47957377
mt/set_8/frenetic_v/odr/test-769,23.8096115,11.80233221,-0.017956448,-27.77642455,0,241.3477052,73.92211496,-340.6203869,156.3559622,120.4248622
mt/set_8/frenetic_v/odr/test-736,32.51485008,0,0,-27.77472227,0,416.6899308,54.93001965,-102.4942152,176.4356588,42.85898848
mt/set_8/frenetic_v/odr/test-397,97.86372574,-359.2863302,0.702536101,-27.75944345,0.2618914,530.2676629,6.359365609,-76.04072282,157.3527881,34.97166773
mt/set_8/frenetic_v/odr/test-391,44.26176352,-0.987032614,0.002228722,-27.77527274,0,523.1209587,88.13773007,-295.762165,166.7655764,128.6102879
mt/set_8/frenetic_v/odr/test-758,82.14084365,-126.2678653,0.247359253,-27.75729084,0.256135777,349.7301742,73.26803056,-37.75998888,177.1902756,38.8801541
mt/set_8/frenetic_v/odr/test-835,61.84596088,-187.0138054,0.366290554,-27.75404137,0,446.9349074,15.77449102,-116.8505941,147.2938947,42.61236848
mt/set_8/frenetic_v/odr/test-649,41.71562851,-3.02840324,0.005998725,-27.77660381,0,338.5720193,83.22601191,-346.3169101,137.1809788,147.9719282
mt/set_8/frenetic_v/odr/test-270,77.7884023,-164.1838016,0.321315494,-27.76278005,0.239741635,239.7163977,28.16485881,-56.8718137,226.7306329,25.07464048
mt/set_8/frenetic_v/odr/test-785,57.38494102,-24.91448636,0.048566928,-27.77317664,0.151577632,208.0514281,69.6994491,-332.3736021,146.916631,121.7676637
mt/set_8/frenetic_v/odr/test-625,42.16042878,-27.34654988,0.05771223,-27.77335157,0.105992944,121.4618323,52.00328044,-314.3544417,156.6878396,107.5042697
mt/set_8/frenetic_v/odr/test-232,50.65251501,-127.9468851,0.248644006,-27.75982124,0.214582818,148.0794234,34.31715614,-35.07547911,138.1117552,25.43792302
mt/set_8/frenetic_v/odr/test-358,85.18672575,-153.3089102,0.300720483,-27.7549744,0.2618914,357.9822196,33.16227206,-81.05903718,166.850224,35.52981575
mt/set_8/frenetic_v/odr/test-393,100.6850006,-174.7673755,0.342497943,-27.75788609,0.343174293,589.7859467,81.28766778,-71.11958731,235.9256248,41.68120159
mt/set_8/frenetic_v/odr/test-740,64.91485382,-78.67847115,0.154597596,-27.75834742,0.214582818,465.3113758,37.21842403,-67.8358381,137.9756788,44.19551774
mt/set_8/frenetic_v/odr/test-208,125.8839231,-208.4506089,0.407934616,-27.75481387,0.143559807,571.6771722,57.50888662,-147.1703525,186.1099744,49.04433068
mt/set_8/frenetic_v/odr/test-601,89.90420951,-226.0293213,0.440752194,-27.76064626,0.272003668,275.7052984,348.62801,-338.1864203,177.2911419,173.6870963
mt/set_8/frenetic_v/odr/test-623,82.29696407,-114.1220494,0.220338191,-27.77046165,0,962.6948909,22.47876233,-183.1686359,146.959337,80.08755263
mt/set_8/frenetic_v/odr/test-319,41.81071197,-150.8299235,0.292525176,-27.75625515,0,876.3907283,-7.075695377,-101.4587457,137.8637746,45.29563461
mt/set_8/frenetic_v/odr/test-257,43.18572353,-6.753018865,0.0135599,-27.77428505,0.192307692,111.9991833,51.41555653,-328.1526598,137.2761315,117.4163358
mt/set_8/frenetic_v/odr/test-364,95.96968911,-198.0452948,0.388804446,-27.75608701,0.268048928,526.3823555,55.93740263,-79.44177348,157.3132984,48.26175384
mt/set_8/frenetic_v/odr/test-768,55.56807626,-115.1068027,0.223045759,-27.7694411,0.264609836,67.75157992,28.45351185,-15.53283754,138.0314368,13.5710244
mt/set_8/frenetic_v/odr/test-646,115.1003143,-80.98389238,0.158976895,-27.76283103,0.279941685,224.3288899,83.73608347,-24.88318694,196.1098871,31.26717934
mt/set_8/frenetic_v/odr/test-166,63.6004164,-103.3598969,0.202523882,-27.76559051,0,95.0313542,24.24030487,-34.94717672,147.7591887,19.31542683
mt/set_8/frenetic_v/odr/test-6,39.90019264,0.021932241,0.001493357,-27.77656915,0.184522202,324.7745092,61.02713304,-269.9783533,166.9016388,97.96195051
mt/set_8/frenetic_v/odr/test-86,65.69996816,-221.7292549,0.43425918,-27.75938099,0.189983552,235.1056814,5.48844416,-66.99725734,167.6346117,23.01070582
mt/set_8/frenetic_v/odr/test-909,26.98256786,-3.234739236,0.009987114,-27.77595407,0,543.4830822,63.19995807,-243.890562,166.5189311,105.187242
